0,008278
0,008864
0,008421
0,009000
0,009550
0,010072
0,010569
0,011040
0,011488
0,011914
0,012318
0,012702
0,013067
0,011414
0,010843
0,009301
0,007836
0,007444
0,006072
0,004768
0,004530
0,003303
0,003138
0,002981
0,002832
0,003691
0,003506
0,003331
0,004164
0,003956
0,003758
0,004570
0,004342
0,004125
0,003918
0,003723
0,002536
0,002410
0,002289
0,002175
0,002066
0,000963
0,000915
0,001869
0,002775
0,003637
0,003455
0,004282
0,005068
0,005815
0,006524
0,007198
0,007838
0,006446
0,006124
0,005817
0,005526
0,005250
0,004988
0,004738
0,004501
0,003276
0,003112
0,004957
0,005709
0,007424
0,008052
0,008650
0,010217
0,010706
0,012171
0,012563
0,013934
0,011238
0,009676
0,008192
0,006782
0,005443
0,004171
0,002963
0,001814
0,000724
-0,000312
0,000703
0,000668
0,001635
0,001553
0,001475
0,002401
0,002281
0,003167
0,003009
0,002859
0,001716
-0,000370
-0,002352
-0,003234
-0,005072
-0,006819
-0,008478
-0,009054
-0,010601
-0,012071
-0,010468
-0,009944
-0,009447
-0,008975
-0,007526
-0,007150
-0,006792
-0,005453
-0,005180
-0,004921
-0,005675
-0,006391
-0,007072
-0,007718
-0,008332
-0,008916
-0,009470
-0,010996
-0,011446
-0,011874
-0,010280
-0,009766
-0,009278
-0,008814
-0,007373
-0,007005
-0,006655
-0,006322
-0,005006
-0,004755
-0,004518
-0,004292
-0,004077
-0,003873
-0,004680
-0,004446
-0,004223
-0,004012
-0,003812
-0,003621
-0,002440
-0,001318
-0,000252
0,000761
0,002722
0,003586
0,004407
0,005187
0,005927
0,006631
0,005299
0,004034
0,001833
0,000741
-0,000296
-0,001281
-0,003217
-0,004056
-0,004853
-0,005611
-0,005330
-0,005064
-0,003811
-0,003620
-0,002439
-0,002317
-0,002201
-0,001091
-0,001037
0,000015
0,000014
-0,000986
-0,000937
-0,000890
-0,000846
-0,000803
-0,000763
-0,001725
-0,001639
-0,001557
-0,001479
-0,001405
-0,000335
-0,000318
-0,000302
-0,000287
-0,000273
0,000741
0,000704
0,000669
-0,000365
-0,001346
-0,002279
-0,004165
-0,004957
-0,005709
-0,006424
-0,007102
-0,007747
-0,008360
-0,007942
-0,006545
-0,006218
-0,005907
-0,004611
-0,004381
-0,003162
-0,003004
-0,002854
-0,001711
-0,002625
-0,003494
-0,004319
-0,005103
-0,005848
-0,006556
-0,007228
-0,007867
-0,008473
-0,009050
-0,008597
-0,007167
-0,006809
-0,005468
-0,005195
-0,003935
-0,003739
-0,002552
-0,001424
-0,001353
-0,002285
-0,004171
-0,004962
-0,006714
-0,007379
-0,009010
-0,009559
-0,011081
-0,011527
-0,012951
-0,011303
-0,009738
-0,008251
-0,006839
-0,005497
-0,004222
-0,003011
-0,001860
-0,001767
-0,000679
-0,000645
-0,000613
-0,001582
-0,001503
-0,002428
-0,002306
-0,002191
-0,003082
-0,002927
-0,002781
-0,001642
-0,000560
0,001468
0,002395
0,004275
0,005061
0,006808
0,007468
0,008094
0,009690
0,008205
0,006795
0,005455
0,004182
0,003973
0,002775
0,001636
0,000554
-0,000474
-0,001450
0,000623
0,001591
0,003512
0,004336
0,005119
0,006863
0,007520
0,009144
0,009687
0,010203
0,009693
0,008208
0,007798
0,006408
0,006087
0,004783
0,004544
0,003317
0,002151
0,002043
0,002941
0,003794
0,004604
0,005374
0,006105
0,005800
0,006510
0,007185
0,007825
0,008434
0,008012
0,007612
0,007231
0,006870
0,005526
0,005250
0,004987
0,004738
0,004501
0,004276
0,004062
0,004859
0,005616
0,005335
0,006069
0,006765
0,006427
0,007106
0,007750
0,008363
0,006945
0,005597
0,005318
0,004052
0,003849
0,002657
0,001524
0,001448
0,000375
0,000356
0,000339
0,001322
0,001256
0,002193
0,002083
0,002979
0,003830
0,003639
0,004457
0,004234
0,003022
0,002871
0,001727
0,000641
-0,000391
-0,001371
-0,002303
-0,003188
-0,004028
-0,004827
-0,004586
-0,004356
-0,005138
-0,004882
-0,005637
-0,005356
-0,005088
-0,005833
-0,005542
-0,005265
-0,006001
-0,006701
-0,007366
-0,007998
-0,008598
-0,009168
-0,009710
-0,010224
-0,010713
-0,011177
-0,009619
-0,009138
-0,008681
-0,008247
-0,007834
-0,006443
-0,006121
-0,005814
-0,005524
-0,005248
-0,004985
-0,005736
-0,005449
-0,006177
-0,005868
-0,005574
-0,006296
-0,005981
-0,006682
-0,006348
-0,005030
-0,003779
-0,002590
-0,001460
0,000613
0,001582
0,002503
0,003378
0,004209
0,005998
0,004698
0,003464
0,002290
0,001176
0,000117
-0,000889
-0,001844
-0,002752
-0,003615
-0,004434
-0,003212
-0,001052
0,000001
0,001001
0,001951
0,002853
0,004711
0,005475
0,006201
0,006891
0,006547
0,005219
0,004958
0,003711
0,003525
0,002349
0,002231
0,002120
0,001014
0,000963
0,000915
0,001869
0,001776
0,002687
0,002553
0,003425
0,003254
0,004091
0,003886
0,004692
0,003458
0,001285
0,000220
-0,000791
-0,001751
-0,003663
-0,004480
-0,005256
-0,006993
-0,007644
-0,006262
-0,005949
-0,004651
-0,004419
-0,003198
-0,003038
-0,001886
-0,000792
-0,000752
0,000286
-0,000729
-0,001692
-0,002608
-0,002477
-0,003353
-0,004186
-0,004976
-0,005728
-0,005441
-0,006169
-0,005861
-0,004568
-0,003339
-0,002172
-0,002064
-0,000961
0,000088
0,000083
0,001079
0,002025
0,000924
-0,000122
-0,000116
-0,001110
-0,002055
-0,002952
-0,003805
-0,003614
-0,004434
-0,005212
-0,003951
-0,002754
-0,001616
-0,001535
-0,000459
0,000564
0,001536
0,002459
0,003336
0,004170
0,002961
0,002813
0,001672
0,000589
0,000559
-0,000469
-0,000445
-0,001423
-0,002352
-0,002234
-0,001122
-0,000066
0,000937
0,001890
0,003796
0,004606
0,005376
0,006107
0,006801
0,007461
0,007088
0,006734
0,005397
0,005127
0,003871
0,003677
0,003494
0,002319
0,002203
0,001093
0,003038
0,004886
0,007642
0,009260
0,010797
0,012257
0,013644
0,014962
0,016214
0,017403
0,016533
0,014706
0,012971
0,012322
0,010706
0,010171
0,008662
0,007229
0,006868
0,005524
0,005248
0,005986
0,005687
0,005402
0,006132
0,005826
0,005534
0,006258
0,005945
0,006647
0,006315
0,005999
0,005699
0,005414
0,006144
0,005836
0,005545
0,005267
0,005004
0,005754
0,004466
0,003243
0,002081
0,000977
-0,000072
-0,001069
-0,002015
-0,002914
-0,002769
-0,003630
-0,005449
-0,006176
-0,007867
-0,008474
-0,010050
-0,010548
-0,012020
-0,012419
-0,012798
-0,014159
-0,012451
-0,010828
-0,009287
-0,007822
-0,007431
-0,006060
-0,004757
-0,003519
-0,002343
-0,001226
-0,002164
-0,002056
-0,001953
-0,001856
-0,001763
-0,002675
-0,002541
-0,002414
-0,002293
-0,002179
-0,003070
-0,003916
-0,003720
-0,004534
-0,004308
-0,005092
-0,005838
-0,005546
-0,006269
-0,005955
-0,005657
-0,004374
-0,003156
-0,002998
-0,001848
-0,001756
-0,000668
0,000366
0,000347
0,001330
0,001263
0,002200
0,003090
0,002936
0,003789
0,004599
0,004369
0,005151
0,005893
0,006599
0,005269
0,004005
0,003805
0,002615
0,001484
0,001410
0,000339
-0,000678
-0,000644
-0,001611
-0,000531
0,000496
0,001471
0,003397
0,004227
0,005016
0,005765
0,006477
0,007153
0,007796
0,007406
0,006035
0,005734
0,004447
0,004225
0,004013
0,002813
0,002672
0,001538
0,001462
0,002388
0,003269
0,004106
0,004900
0,005655
0,007373
0,008004
0,008604
0,009174
0,009715
0,008229
0,006818
0,005477
0,004203
0,003993
0,002793
0,001653
0,000571
-0,000458
-0,001435
-0,000363
0,000655
0,001622
0,001541
0,002464
0,003341
0,004174
0,004965
0,005717
0,006431
0,005110
0,004854
0,003611
0,003431
0,002259
0,002146
0,001039
0,000987
0,000938
-0,000109
0,000896
0,001851
0,002759
0,004621
0,005390
0,006120
0,006814
0,007474
0,008100
0,008695
0,008260
0,006847
0,006505
0,005180
0,004921
0,003675
0,003491
0,002316
0,002201
0,001090
0,003036
0,003884
0,004690
0,006455
0,007133
0,008776
0,009337
0,009870
0,011377
0,011808
0,011218
0,009657
0,008174
0,007765
0,006377
0,006058
0,004755
0,003517
0,003342
0,002174
0,003066
0,004912
0,005667
0,006384
0,007064
0,007711
0,009326
0,009859
0,010366
0,010848
0,009306
0,008840
0,007398
0,006028
0,004727
0,003491
0,003316
0,002150
0,001043
-0,000009
0,000991
0,000942
0,001894
0,001800
0,002710
0,002574
0,003446
0,003273
0,004110
0,003904
0,002709
0,000573
-0,000455
-0,001432
-0,003361
-0,004193
-0,005983
-0,006684
-0,008350
-0,008932
-0,007486
-0,006111
-0,004806
-0,003566
-0,002387
-0,001268
-0,000204
0,000806
0,001765
0,002677
0,001543
-0,000534
-0,001507
-0,002432
-0,003310
-0,005145
-0,005887
-0,006593
-0,007263
-0,008900
-0,007455
-0,007082
-0,006728
-0,005392
-0,005122
-0,004866
-0,003623
-0,003442
-0,002270
-0,002156
-0,002048
-0,002946
-0,002799
-0,002659
-0,003526
-0,003350
-0,003182
-0,003023
-0,003872
-0,003678
-0,002494
-0,001370
0,000699
0,001664
0,002581
0,003452
0,004279
0,006065
0,006762
0,007424
0,006053
0,004750
0,003513
0,001337
0,000270
-0,000743
-0,001706
-0,002621
-0,003490
-0,004315
-0,005100
-0,004845
-0,004602
-0,004372
-0,004154
-0,003946
-0,003749
-0,003561
-0,003383
-0,003214
-0,003053
-0,003901
-0,003706
-0,004520
-0,004294
-0,005080
-0,004826
-0,004584
-0,005355
-0,005087
-0,004833
-0,003591
-0,002412
-0,001291
-0,001227
-0,000165
0,000843
0,000801
0,001761
0,002673
0,001539
0,001462
0,000389
0,000370
-0,000649
-0,000616
-0,001586
-0,001506
-0,001431
-0,002359
-0,001242
-0,001179
-0,000120
0,000886
0,001841
0,001749
0,002662
0,003529
0,003352
0,004185
0,003975
0,003777
0,002588
0,002458
0,002335
0,002219
0,002108
0,001002
0,000952
0,000905
0,001859
0,001766
0,002678
0,002544
0,003417
0,003246
0,003084
0,003930
0,003733
0,004547
0,003319
0,002153
0,000046
-0,000957
-0,001909
-0,002813
-0,003673
-0,004489
-0,006265
-0,006951
-0,006604
-0,007274
-0,007910
-0,008514
-0,008089
-0,008684
-0,009250
-0,009788
-0,009298
-0,009833
-0,009342
-0,009875
-0,009381
-0,008912
-0,008466
-0,009043
-0,008591
-0,008161
-0,007753
-0,008365
-0,006947
-0,005600
-0,004320
-0,003104
-0,002949
-0,001801
-0,000711
0,000324
0,001308
0,002243
0,001131
0,000074
0,000070
-0,000933
-0,000886
-0,001842
-0,002750
-0,002613
-0,003482
-0,003308
-0,003142
-0,001985
-0,000886
0,000158
0,001150
0,001093
0,002038
0,002936
0,003789
0,004600
0,004370
0,005151
0,004894
0,005649
0,005367
0,006098
0,005793
0,006504
0,007179
0,006820
0,007479
0,007105
0,007750
0,007362
0,007994
0,007594
0,008215
0,007804
0,008414
0,007993
0,008593
0,008164
0,007755
0,008368
0,007949
0,007552
0,007174
0,007816
0,007425
0,007054
0,007701
0,008316
0,008900
0,009455
0,009982
0,010483
0,010959
0,011411
0,011840
0,013248
0,010586
0,009057
0,007604
0,006224
0,003913
0,002717
0,001581
0,000502
-0,000523
-0,002497
-0,002372
-0,003253
-0,003091
-0,003936
-0,003739
-0,004552
-0,004325
-0,005109
-0,005853
-0,005561
-0,007283
-0,007918
-0,008522
-0,010096
-0,010592
-0,012062
-0,012459
-0,012836
-0,014194
-0,014484
-0,014760
-0,014022
-0,013321
-0,013655
-0,012972
-0,012324
-0,012707
-0,012072
-0,012468
-0,011845
-0,012253
-0,011640
-0,012058
-0,011455
-0,011882
-0,012288
-0,011674
-0,012090
-0,012486
-0,011861
-0,010268
-0,008755
-0,007317
-0,005951
-0,004654
-0,003421
-0,002250
-0,001138
-0,000081
0,000923
0,001877
0,002783
0,002644
0,003512
0,003336
0,004170
0,004961
0,004713
0,005477
0,005203
0,006943
0,008596
0,009166
0,010708
0,012173
0,012564
0,013936
0,015239
0,015477
0,016703
0,014868
0,014125
0,013418
0,011747
0,011160
0,009602
0,009122
0,007666
0,007283
0,005918
0,006623
0,006291
0,005977
0,006678
0,006344
0,006027
0,006726
0,006389
0,006070
0,006766
0,005428
0,005157
0,003899
0,003704
0,002519
0,002393
0,001273
0,001209
0,001149
0,000092
0,000087
0,001083
0,001028
0,000977
0,001928
0,001832
0,001740
0,002653
0,002521
0,003394
0,002225
0,001114
0,001058
0,000005
0,000005
-0,000996
-0,000946
-0,001898
-0,001804
-0,002713
-0,001578
-0,001499
-0,001424
-0,001353
-0,000285
-0,000271
-0,000257
-0,000244
-0,000232
0,000779
-0,000260
-0,000247
-0,000234
-0,000223
-0,001211
-0,001151
-0,001093
-0,002039
-0,001937
-0,001840
-0,000748
-0,000710
0,000325
0,001309
0,001243
0,002181
0,003072
0,003919
0,003723
0,004536
0,003310
0,003144
0,001987
0,001888
0,000793
0,000754
-0,000284
-0,001270
-0,001206
-0,002146
-0,001039
0,001013
0,001962
0,002864
0,003721
0,004535
0,005308
0,006043
0,006741
0,008404
0,006984
0,006634
0,006303
0,005988
0,005688
0,005404
0,005134
0,004877
0,004633
0,004401
0,005181
0,004922
0,005676
0,005392
0,006123
0,005817
0,006526
0,006199
0,006889
0,007545
0,006168
0,004859
0,004616
0,003386
0,003216
0,002055
0,001953
0,000855
0,000812
-0,000228
0,000783
0,002744
0,003607
0,004426
0,005205
0,005945
0,007648
0,008265
0,008852
0,009409
0,007939
0,006542
0,005215
0,004954
0,003706
0,002521
0,001395
0,000325
-0,000691
-0,001656
0,000426
0,001405
0,002335
0,004218
0,005007
0,005757
0,007469
0,008096
0,008691
0,010256
0,008743
0,008306
0,007891
0,006496
0,006172
0,004863
0,004620
0,004389
0,003169
0,003011
0,003860
0,003667
0,004484
0,005260
0,005997
0,005697
0,006412
0,007092
0,007737
0,008350
0,006933
0,005586
0,004307
0,003091
0,002937
0,001790
0,000700
-0,000335
-0,001318
-0,001252
-0,001189
-0,000130
0,000877
0,001833
0,001741
0,002654
0,003521
0,003345
0,004178
0,004969
0,003721
0,002535
0,001408
0,000338
-0,000679
-0,001645
-0,002563
-0,003435
-0,004263
-0,005050
-0,003798
-0,002608
-0,001477
-0,000403
0,001617
0,002536
0,003409
0,004239
0,006027
0,006725
0,006389
0,005070
0,004816
0,004575
0,004347
0,003129
0,002973
0,002824
0,002683
0,002549
0,003421
0,004250
0,005038
0,005786
0,006497
0,007172
0,007813
0,008423
0,010001
0,010501
0,008976
0,007527
0,007151
0,005794
0,004504
0,004279
0,003065
0,001911
0,001816
0,000725
0,001689
0,002604
0,004474
0,005250
0,005988
0,006689
0,007354
0,008986
0,009537
0,010060
0,008557
0,007129
0,005773
0,004484
0,003260
0,003097
0,001942
0,000845
-0,000197
-0,001187
-0,000128
0,000878
0,001835
0,002743
0,003606
0,004425
0,005204
0,005944
0,006647
0,007314
0,005949
0,004651
0,002419
0,001298
0,000233
-0,000779
-0,001740
-0,002653
-0,004520
-0,005294
-0,004030
-0,002828
-0,002687
-0,001552
-0,001475
-0,000401
0,000619
0,000588
0,001559
0,001481
0,001407
0,001336
0,000270
0,000256
0,000243
-0,000769
-0,000730
-0,000694
-0,001659
-0,001576
-0,000497
-0,000473
0,000551
0,001524
0,001447
0,002375
0,003256
0,003093
0,003939
0,004742
0,003505
0,001329
0,000263
-0,000750
-0,001713
-0,002627
-0,003496
-0,004321
-0,006105
-0,006800
-0,005460
-0,004187
-0,002977
-0,001828
-0,000737
0,000300
0,001285
0,002221
0,002110
0,003004
0,002854
0,001711
0,001626
0,000544
0,000517
-0,000509
-0,000483
-0,001459
-0,001386
-0,002317
-0,001201
-0,001141
-0,001084
-0,000030
-0,000028
0,000973
0,000925
0,000878
0,001834
0,001743
0,001656
0,000573
0,000544
0,000517
0,000491
-0,000533
-0,000507
-0,000481
-0,001457
-0,001385
-0,000315
0,000700
0,001665
0,002582
0,003453
0,004280
0,005066
0,005813
0,006522
0,007196
0,005836
0,004545
0,003317
0,002152
0,001044
-0,000008
-0,001008
-0,001957
-0,002860
-0,003717
-0,003531
-0,003354
-0,003186
-0,003027
-0,002876
-0,002732
-0,002595
-0,002466
-0,002342
-0,002225
-0,004114
-0,004908
-0,005663
-0,006380
-0,008061
-0,008658
-0,009225
-0,010764
-0,011225
-0,011664
-0,011081
-0,011527
-0,010951
-0,010403
-0,009883
-0,009389
-0,009919
-0,009423
-0,008952
-0,008505
-0,008079
-0,008675
-0,008242
-0,008830
-0,008388
-0,007969
-0,008570
-0,008142
-0,007735
-0,008348
-0,006930
-0,005584
-0,004305
-0,003090
-0,001935
-0,000838
0,000204
0,001193
0,001134
0,002077
0,001973
0,000875
0,000831
-0,000211
-0,000200
-0,001190
-0,001131
-0,002074
-0,001970
-0,002872
-0,001728
-0,000642
0,000390
0,000371
0,001352
0,002285
0,003170
0,004012
0,003811
0,004621
0,004390
0,004170
0,003962
0,003764
0,003575
0,002397
0,002277
0,002163
0,002055
0,001952
0,001854
0,001762
0,001674
0,002590
0,002460
0,002337
0,002221
0,003110
0,002954
0,002806
0,001666
0,000583
-0,000446
-0,001424
-0,002353
-0,003235
-0,004073
-0,004870
-0,005626
-0,006345
-0,006028
-0,004726
-0,004490
-0,003266
-0,003102
-0,001947
-0,001850
-0,001757
-0,000669
-0,000636
-0,001604
-0,003524
-0,005348
-0,006080
-0,007776
-0,009388
-0,010918
-0,011372
-0,012804
-0,014163
-0,013455
-0,012783
-0,012143
-0,011536
-0,010959
-0,010411
-0,009891
-0,009396
-0,008927
-0,008480
-0,009056
-0,009603
-0,011123
-0,011567
-0,011989
-0,012389
-0,012770
-0,014131
-0,014425
-0,014703
-0,012968
-0,011320
-0,010754
-0,009216
-0,007755
-0,006368
-0,006049
-0,004747
-0,003509
-0,002334
-0,005217
-0,007956
-0,009559
-0,012081
-0,014477
-0,015753
-0,017965
-0,020067
-0,021064
-0,023010
-0,020860
-0,017817
-0,015926
-0,014130
-0,011423
-0,009852
-0,008359
-0,006941
-0,004594
-0,003365
-0,004196
-0,004987
-0,005737
-0,006450
-0,007128
-0,007772
-0,008383
-0,008964
-0,009516
-0,010040
-0,010538
-0,010011
-0,010510
-0,009985
-0,010486
-0,009961
-0,010463
-0,009940
-0,010443
-0,009921
-0,010425
-0,010904
-0,011358
-0,011791
-0,012201
-0,012591
-0,012961
-0,013313
-0,013648
-0,012965
-0,010317
-0,006801
-0,004461
-0,001238
0,000824
0,003783
0,005594
0,008314
0,009898
0,012403
0,009783
0,008294
0,005879
0,004585
0,002356
0,000238
-0,000774
-0,002735
-0,003598
-0,005418
-0,004147
-0,002940
-0,001793
-0,000703
0,000332
0,001315
0,002249
0,003137
0,003980
0,004781
0,004542
0,004315
0,004099
0,003894
0,003700
0,003515
0,003339
0,003172
0,004013
0,003813
0,003622
0,004441
0,004219
0,004008
0,004808
0,004567
0,005339
0,005072
0,004818
0,005577
0,003298
0,002134
0,001027
-0,001024
-0,001973
-0,002875
-0,004731
-0,005494
-0,006220
-0,007909
-0,006513
-0,005188
-0,003928
-0,002732
-0,000595
0,000435
0,001413
0,002342
0,003225
0,004064
0,002861
0,001718
0,000632
0,000600
-0,000430
-0,001408
-0,002338
-0,003221
-0,003060
-0,003907
-0,002712
-0,001576
-0,000497
0,000528
0,001501
0,003426
0,004255
0,005042
0,005790
0,006501
0,005175
0,004917
0,003671
0,003487
0,003313
0,002147
0,002040
0,000938
0,000891
-0,000153
0,000854
0,002811
0,003671
0,004487
0,006263
0,006950
0,007602
0,008222
0,009811
0,010321
0,008805
0,007364
0,006996
0,005646
0,004364
0,003146
0,002988
0,001839
0,000747
-0,000290
0,000724
0,000688
0,001654
0,001571
0,002492
0,002368
0,003249
0,003087
0,003933
0,004736
0,002499
0,001374
-0,000695
-0,001660
-0,002577
-0,004448
-0,005226
-0,005964
-0,007666
-0,008283
-0,006869
-0,006525
-0,005199
-0,003939
-0,002742
-0,002605
-0,001475
-0,000401
0,000619
0,000588
0,000559
-0,000469
-0,001446
-0,002373
-0,003255
-0,003092
-0,003937
-0,004741
-0,005504
-0,006228
-0,005917
-0,004621
-0,004390
-0,004171
-0,003962
-0,003764
-0,003576
-0,003397
-0,002227
-0,002116
-0,003010
-0,003859
-0,004666
-0,005433
-0,006161
-0,006853
-0,007511
-0,007135
-0,007778
-0,008390
-0,007970
-0,006572
-0,006243
-0,005931
-0,004634
-0,004403
-0,003182
-0,003023
-0,002872
-0,001729
-0,002642
-0,002510
-0,003385
-0,004215
-0,004005
-0,004804
-0,005564
-0,005286
-0,006022
-0,006721
-0,006384
-0,006065
-0,006762
-0,006424
-0,007103
-0,006748
-0,006410
-0,007090
-0,006735
-0,006398
-0,007079
-0,006725
-0,007388
-0,007019
-0,007668
-0,007285
-0,007920
-0,007524
-0,008148
-0,007741
-0,007354
-0,005986
-0,004687
-0,004452
-0,003230
-0,003068
-0,001915
-0,000819
-0,000778
0,000261
-0,000752
-0,001715
-0,002629
-0,003497
-0,004323
-0,005106
-0,005851
-0,006559
-0,007231
-0,007869
-0,007476
-0,007102
-0,006747
-0,005409
-0,005139
-0,004882
-0,004638
-0,004406
-0,004186
-0,003976
-0,002778
-0,002639
-0,001507
-0,001431
-0,000360
-0,000342
0,000675
0,000641
0,001609
0,001529
0,002452
0,003330
0,004163
0,003955
0,004757
0,005520
0,005244
0,005981
0,006682
0,007348
0,004981
0,002732
0,001595
-0,000485
-0,001460
-0,003387
-0,005218
-0,005957
-0,007659
-0,008276
-0,007862
-0,007469
-0,006096
-0,005791
-0,005502
-0,004226
-0,004015
-0,003814
-0,002624
-0,002492
-0,003368
-0,004199
-0,003989
-0,004790
-0,005551
-0,006273
-0,006959
-0,006611
-0,007281
-0,007917
-0,007521
-0,007145
-0,007788
-0,007398
-0,007028
-0,006677
-0,006343
-0,006026
-0,005725
-0,005438
-0,006166
-0,005858
-0,005565
-0,006287
-0,005973
-0,005674
-0,006390
-0,006071
-0,005767
-0,006479
-0,005155
-0,002897
-0,001752
-0,000665
0,000369
0,001350
0,003283
0,004118
